,alloy,Flow,Fmed,Fhigh,FCCenergies,Blow,Bmed,Bhigh,BCCenergies,Experimental,prediction,LSS1 ,LSS2 ,LSS3 ,LSS4 ,LSS5 
0,Al0.25MoNbTiV,-5.784528255,-5.715172768,-5.611265659,"[-5.717257022857666, -5.7199225425720215, -5.708381175994873, -5.753588676452637, -5.689639568328857, -5.704981803894043, -5.732661724090576, -5.701369762420654, -5.70525598526001, -5.717325210571289, -5.732548713684082, -5.735435962677002, -5.707180500030518, -5.715109348297119, -5.668745040893555, -5.728456974029541, -5.706118106842041, -5.718960762023926, -5.759677410125732, -5.763347625732422, -5.739057540893555, -5.74267053604126, -5.744136810302734, -5.7049479484558105, -5.676416873931885, -5.704874515533447, -5.700064659118652, -5.7341084480285645, -5.7044243812561035, -5.688680171966553, -5.724325656890869, -5.713070869445801, -5.68540096282959, -5.726870059967041, -5.7675323486328125, -5.745969772338867, -5.730896472930908, -5.749840259552002, -5.684444904327393, -5.725565433502197, -5.703410625457764, -5.7494072914123535, -5.668727397918701, -5.681268692016602, -5.703619480133057, -5.751990795135498, -5.67592716217041, -5.678843975067139, -5.709640979766846, -5.716793060302734, -5.756927967071533, -5.712554454803467, -5.719103813171387, -5.748775005340576, -5.710893154144287, -5.752909183502197, -5.684479236602783, -5.748307704925537, -5.693719863891602, -5.718973159790039, -5.699377536773682, -5.713449954986572, -5.6967949867248535, -5.712368965148926, -5.755138397216797, -5.70742654800415, -5.748023509979248, -5.7015814781188965, -5.663813591003418, -5.671830654144287, -5.734602451324463, -5.706940650939941, -5.722146511077881, -5.705878734588623, -5.710707664489746, -5.731250286102295, -5.745150089263916, -5.696579933166504, -5.732354640960693, -5.765095233917236, -5.667701244354248, -5.698859214782715, -5.677854061126709, -5.708410739898682, -5.7327351570129395, -5.698678493499756, -5.718491077423096, -5.700024127960205, -5.611265659332275, -5.736798286437988, -5.721000671386719, -5.764754772186279, -5.686088562011719, -5.682464599609375, -5.722667217254639, -5.714361667633057, -5.686460018157959, -5.714822292327881, -5.7593464851379395, -5.676032066345215, -5.716241359710693, -5.7096333503723145, -5.7120280265808105, -5.724053859710693, -5.718642234802246, -5.733716011047363, -5.747944355010986, -5.730793476104736, -5.707876682281494, -5.737225532531738, -5.728212356567383, -5.727118968963623, -5.7745585441589355, -5.693980693817139, -5.712124347686768, -5.733359336853027, -5.658749580383301, -5.712706565856934, -5.6934590339660645, -5.728321552276611, -5.682644844055176, -5.727174282073975, -5.706905841827393, -5.702540874481201, -5.6717448234558105, -5.706567287445068, -5.767585277557373, -5.732425212860107, -5.7565107345581055, -5.736765384674072, -5.7273783683776855, -5.739073276519775, -5.7644500732421875, -5.6998772621154785, -5.723790168762207, -5.674192428588867, -5.690303325653076, -5.744960308074951, -5.667084693908691, -5.702425003051758, -5.706399440765381, -5.706375598907471, -5.783353805541992, -5.7167510986328125, -5.76500940322876, -5.737456798553467, -5.7018914222717285, -5.727358341217041, -5.727503299713135, -5.746836185455322, -5.691624164581299, -5.738391876220703, -5.690573215484619, -5.707955837249756, -5.727427959442139, -5.704987049102783, -5.653648376464844, -5.696401119232178, -5.702779293060303, -5.736557960510254, -5.69851016998291, -5.724393367767334, -5.759636878967285, -5.716329574584961, -5.684363842010498, -5.733524799346924, -5.651780128479004, -5.715291976928711, -5.684808254241943, -5.690463066101074, -5.7845282554626465, -5.6934380531311035, -5.782107830047607, -5.729261875152588, -5.725464344024658, -5.717986106872559, -5.72147798538208, -5.720491886138916, -5.692504405975342, -5.691870212554932, -5.773256301879883, -5.663456916809082, -5.7718658447265625, -5.677945137023926, -5.734106063842773, -5.75754976272583, -5.748631000518799, -5.727295875549316, -5.769348621368408, -5.701389312744141, -5.729434490203857, -5.706641674041748, -5.706873416900635, -5.6807637214660645, -5.755098819732666, -5.710109710693359, -5.71402645111084, -5.737411975860596, -5.723188400268555, -5.747485637664795, -5.730091094970703, -5.703554153442383, -5.73728609085083, -5.747639179229736, -5.7440409660339355, -5.737800121307373, -5.701348781585693, -5.74927282333374, -5.7606892585754395, -5.716055393218994, -5.726877212524414, -5.67516565322876, -5.714025974273682, -5.754400730133057, -5.690592288970947, -5.706830978393555, -5.725905895233154, -5.7008490562438965, -5.747110366821289, -5.7111687660217285, -5.703648567199707, -5.731753349304199, -5.695809841156006, -5.722886562347412, -5.6728997230529785, -5.689306735992432, -5.7385945320129395, -5.726063251495361, -5.702356815338135, -5.734869003295898, -5.7386932373046875, -5.727451801300049, -5.712570667266846, -5.703024387359619, -5.712130069732666, -5.701690673828125, -5.721431255340576, -5.7175612449646, -5.6790547370910645, -5.707952499389648, -5.705009460449219, -5.700173854827881, -5.738382816314697, -5.718573570251465, -5.687399387359619, -5.754736423492432, -5.715093612670898, -5.748730659484863, -5.6754279136657715, -5.732365131378174, -5.685184001922607, -5.717548847198486, -5.751776218414307, -5.723190784454346, -5.725349426269531, -5.694413185119629, -5.749291896820068, -5.680417537689209, -5.715615749359131, -5.740098476409912, -5.675812244415283, -5.760505199432373, -5.729568958282471, -5.750227451324463, -5.699142932891846, -5.740991115570068, -5.743058681488037, -5.699436664581299, -5.680657863616943, -5.764289855957031, -5.7394890785217285, -5.753202438354492, -5.733206748962402, -5.704153060913086, -5.720287799835205, -5.656195640563965, -5.7468791007995605, -5.715559482574463, -5.73236083984375, -5.707011699676514, -5.723011493682861, -5.7115397453308105, -5.706434726715088, -5.735893726348877, -5.687565803527832, -5.737424850463867, -5.731078624725342, -5.672200679779053, -5.707000732421875, -5.749792575836182, -5.710211277008057, -5.692469120025635, -5.731757640838623, -5.699786186218262, -5.711838245391846, -5.742101669311523, -5.747391223907471, -5.712259769439697, -5.713699817657471, -5.706923961639404, -5.706051349639893, -5.728980541229248, -5.688886642456055, -5.656470775604248, -5.648046016693115, -5.68975305557251, -5.728206157684326, -5.7068400382995605, -5.672131061553955, -5.664425373077393, -5.729705333709717, -5.691242694854736, -5.6906890869140625, -5.700734615325928, -5.780303955078125, -5.725516319274902, -5.694417476654053, -5.747621059417725, -5.742335796356201, -5.725707054138184, -5.729444980621338, -5.742628574371338, -5.698428153991699, -5.713090419769287, -5.700197696685791, -5.7727460861206055, -5.737024784088135, -5.668185234069824, -5.73756217956543, -5.717447757720947, -5.725339412689209, -5.732710838317871, -5.7227654457092285, -5.714706897735596, -5.701653003692627, -5.703652858734131, -5.726911544799805, -5.72470235824585, -5.703969478607178, -5.7165751457214355, -5.754895210266113, -5.71517276763916, -5.696202754974365, -5.712193965911865, -5.709038257598877, -5.68464469909668, -5.742700576782227, -5.716836452484131, -5.7203898429870605, -5.710206508636475, -5.721628665924072, -5.733651638031006, -5.747453689575195, -5.684786319732666, -5.695209980010986, -5.717616558074951, -5.714696407318115, -5.692779541015625, -5.689640045166016, -5.690623760223389, -5.719016075134277, -5.708061218261719, -5.758251667022705, -5.728832721710205, -5.7120184898376465, -5.724643230438232, -5.744178771972656, -5.7320427894592285, -5.717102527618408, -5.717435359954834, -5.715561389923096, -5.71856164932251, -5.709373950958252, -5.7413458824157715, -5.664921760559082, -5.690971851348877, -5.706087589263916, -5.714286804199219, -5.718099594116211, -5.7125773429870605, -5.761148929595947, -5.684676170349121, -5.741312026977539, -5.6865010261535645, -5.686805248260498, -5.685513496398926, -5.736596584320068, -5.7076497077941895, -5.643442153930664, -5.722421169281006, -5.693570613861084, -5.718477725982666, -5.639688968658447, -5.73766565322876, -5.727416515350342, -5.736656665802002, -5.719757556915283, -5.705851078033447, -5.701106548309326, -5.689878940582275, -5.711874485015869, -5.749335765838623, -5.672586441040039, -5.748426914215088, -5.6820292472839355, -5.724914073944092, -5.712403774261475, -5.665104866027832, -5.671315670013428, -5.639320373535156, -5.7381978034973145, -5.688529968261719, -5.747120380401611, -5.677806854248047, -5.682816982269287, -5.712216854095459, -5.7310099601745605, -5.692935466766357, -5.73399543762207, -5.732629299163818, -5.726579189300537, -5.718306064605713, -5.698922634124756, -5.723723888397217, -5.74060583114624, -5.743422031402588, -5.697149753570557, -5.7213335037231445, -5.6943440437316895, -5.724157810211182, -5.685930252075195, -5.7036542892456055, -5.707440376281738, -5.709975719451904, -5.720947265625, -5.725843906402588, -5.772586822509766, -5.729978084564209, -5.707218170166016, -5.726686477661133, -5.69390344619751, -5.639952182769775, -5.701822757720947, -5.679439067840576, -5.711970329284668, -5.6915764808654785, -5.72540283203125, -5.736838340759277, -5.711808204650879, -5.680210590362549, -5.7040581703186035, -5.669320583343506, -5.739518642425537, -5.719860553741455, -5.721556186676025, -5.692708969116211, -5.698729038238525, -5.670975208282471, -5.715909004211426, -5.745858669281006, -5.702889442443848, -5.743262767791748, -5.742716312408447, -5.704528331756592, -5.729875087738037, -5.728281497955322, -5.663305282592773, -5.720810890197754, -5.724889278411865, -5.684204578399658, -5.72100830078125, -5.718153476715088, -5.711658000946045, -5.738376140594482, -5.724944591522217, -5.730586051940918, -5.737650394439697, -5.712636470794678, -5.742319583892822, -5.715831279754639, -5.7359137535095215, -5.718441009521484, -5.679887771606445, -5.655622959136963, -5.687097072601318, -5.745321273803711, -5.7026543617248535, -5.701928615570068, -5.748356819152832, -5.714156627655029, -5.726653575897217, -5.701147556304932, -5.717179775238037, -5.747622489929199, -5.695750713348389, -5.683218002319336, -5.632133960723877, -5.702294826507568, -5.719770908355713]",-6.362195969,-6.331702709,-6.298487186,"[-6.343099117279053, -6.316558837890625, -6.325970649719238, -6.339757442474365, -6.337113380432129, -6.334741592407227, -6.333812236785889, -6.330904960632324, -6.310498237609863, -6.319331645965576, -6.312707424163818, -6.332828044891357, -6.337320327758789, -6.342306613922119, -6.339158058166504, -6.361804008483887, -6.320120811462402, -6.3327317237854, -6.305549144744873, -6.324727535247803, -6.327470302581787, -6.348613262176514, -6.341553211212158, -6.32395076751709, -6.3328118324279785, -6.340613842010498, -6.339819431304932, -6.329341888427734, -6.3361992835998535, -6.340096950531006, -6.321630001068115, -6.340774059295654, -6.329273700714111, -6.351599216461182, -6.323161602020264, -6.347147464752197, -6.303258895874023, -6.317665100097656, -6.336831569671631, -6.332133769989014, -6.349239349365234, -6.340525150299072, -6.3400444984436035, -6.329927921295166, -6.317623138427734, -6.335845470428467, -6.3329176902771, -6.345160007476807, -6.341452121734619, -6.324878692626953, -6.3341264724731445, -6.319610118865967, -6.328872203826904, -6.3454461097717285, -6.33474588394165, -6.314910411834717, -6.33960485458374, -6.3281941413879395, -6.33818244934082, -6.334435939788818, -6.318091869354248, -6.32313871383667, -6.336599826812744, -6.324851989746094, -6.334122180938721, -6.339622497558594, -6.334627628326416, -6.326478481292725, -6.317866802215576, -6.335241794586182, -6.348837375640869, -6.333231449127197, -6.351537704467773, -6.327447414398193, -6.334934711456299, -6.343600273132324, -6.331664562225342, -6.338943958282471, -6.327001571655273, -6.3169636726379395, -6.348494052886963, -6.316310882568359, -6.307019233703613, -6.328463077545166, -6.327803134918213, -6.347564220428467, -6.308513164520264, -6.3376288414001465, -6.3260273933410645, -6.330132007598877, -6.314439296722412, -6.304186820983887, -6.308830261230469, -6.336284160614014, -6.33045768737793, -6.340938568115234, -6.336643695831299, -6.356796741485596, -6.340213298797607, -6.315942287445068, -6.342010498046875, -6.327287197113037, -6.336615085601807, -6.3135528564453125, -6.316131591796875, -6.348865509033203, -6.354811191558838, -6.345017433166504, -6.337691783905029, -6.328640460968018, -6.335513591766357, -6.298487186431885, -6.318404674530029, -6.324703216552734, -6.33681058883667, -6.330564498901367, -6.340141773223877, -6.336886882781982, -6.34697961807251, -6.327688694000244, -6.32481050491333, -6.310428619384766, -6.337497711181641, -6.332964897155762, -6.35313081741333, -6.3436360359191895, -6.351012706756592, -6.324782848358154, -6.326122283935547, -6.3190507888793945, -6.322834491729736, -6.320132732391357, -6.328815937042236, -6.328248500823975, -6.344314098358154, -6.324673175811768, -6.315907001495361, -6.320219993591309, -6.311316967010498, -6.335876941680908, -6.324813365936279, -6.30493688583374, -6.334876537322998, -6.314904689788818, -6.3341145515441895, -6.353738784790039, -6.321608543395996, -6.327936172485352, -6.308077335357666, -6.330165863037109, -6.334559440612793, -6.338687896728516, -6.329101085662842, -6.323228359222412, -6.32702112197876, -6.319048881530762, -6.34859561920166, -6.342222690582275, -6.340452194213867, -6.310024738311768, -6.315994739532471, -6.334867000579834, -6.3169026374816895, -6.351874828338623, -6.31851053237915, -6.32026481628418, -6.343677520751953, -6.343265533447266, -6.337335586547852, -6.321483135223389, -6.335716724395752, -6.317535877227783, -6.328953266143799, -6.323359966278076, -6.339442253112793, -6.329263210296631, -6.352530002593994, -6.333866596221924, -6.340831279754639, -6.344297885894775, -6.352878093719482, -6.308644771575928, -6.336583614349365, -6.351287364959717, -6.344132900238037, -6.318897724151611, -6.322045803070068, -6.334989070892334, -6.3329596519470215, -6.32698392868042, -6.316969394683838, -6.317636966705322, -6.3289947509765625, -6.346810817718506, -6.359367847442627, -6.3268938064575195, -6.336294651031494, -6.326348781585693, -6.349843978881836, -6.31850004196167, -6.314530849456787, -6.315808296203613, -6.333564281463623, -6.342651844024658, -6.353827476501465, -6.317099571228027, -6.321638584136963, -6.3475871086120605, -6.349454402923584, -6.348352909088135, -6.332803249359131, -6.349208354949951, -6.334235668182373, -6.325148105621338, -6.329183101654053, -6.32270622253418, -6.3434953689575195, -6.346149921417236, -6.340043067932129, -6.331516742706299, -6.329090595245361, -6.343255043029785, -6.301846027374268, -6.3361406326293945, -6.309489727020264, -6.324112415313721, -6.318596839904785, -6.320343494415283, -6.316888809204102, -6.326177597045898, -6.354512691497803, -6.3349785804748535, -6.328731536865234, -6.341414928436279, -6.3186354637146, -6.331985950469971, -6.3256049156188965, -6.35233736038208, -6.327317237854004, -6.334349155426025, -6.31993293762207, -6.327904224395752, -6.342335224151611, -6.33315896987915, -6.355362415313721, -6.340127468109131, -6.338218688964844, -6.328421115875244, -6.316196441650391, -6.3277506828308105, -6.352546691894531, -6.3299689292907715, -6.337985992431641, -6.330663204193115, -6.314517498016357, -6.3421220779418945, -6.331955909729004, -6.321265697479248, -6.332004547119141, -6.330018043518066, -6.325775623321533, -6.3392486572265625, -6.306818962097168, -6.336169242858887, -6.328032970428467, -6.335325717926025, -6.3426690101623535, -6.319015979766846, -6.33484411239624, -6.350657939910889, -6.325925827026367, -6.331084251403809, -6.312747478485107, -6.333287715911865, -6.305444240570068, -6.330297946929932, -6.338549613952637, -6.340335845947266, -6.3489766120910645, -6.341030597686768, -6.3042731285095215, -6.3162522315979, -6.3187947273254395, -6.321197032928467, -6.32859468460083, -6.343695640563965, -6.326057434082031, -6.334594249725342, -6.348796367645264, -6.333127975463867, -6.3205246925354, -6.317864894866943, -6.32474946975708, -6.320017337799072, -6.335084915161133, -6.311298847198486, -6.300317764282227, -6.341641426086426, -6.3219780921936035, -6.328239917755127, -6.3371429443359375, -6.342169284820557, -6.343940258026123, -6.322682857513428, -6.336334705352783, -6.3121209144592285, -6.337882041931152, -6.335353374481201, -6.315392971038818, -6.3229217529296875, -6.344386100769043, -6.3376994132995605, -6.31918478012085, -6.333883285522461, -6.332784175872803, -6.3374409675598145, -6.323515892028809, -6.321984767913818, -6.3129801750183105, -6.35258150100708, -6.340706825256348, -6.3502888679504395, -6.340683460235596, -6.328586578369141, -6.332529544830322, -6.333488464355469, -6.311903476715088, -6.305110931396484, -6.336304664611816, -6.323099136352539, -6.340286731719971, -6.340576171875, -6.344511985778809, -6.332004070281982, -6.327213764190674, -6.347192764282227, -6.319510459899902, -6.337993144989014, -6.351629734039307, -6.312134265899658, -6.3581743240356445, -6.346075534820557, -6.331352710723877, -6.352165222167969, -6.32828950881958, -6.3275532722473145, -6.335782051086426, -6.339731216430664, -6.347582817077637, -6.314139366149902, -6.345138072967529, -6.336757183074951, -6.3237504959106445, -6.3231306076049805, -6.346155643463135, -6.319597244262695, -6.336221218109131, -6.308476448059082, -6.323723316192627, -6.319052219390869, -6.337674617767334, -6.329272747039795, -6.314980983734131, -6.332516193389893, -6.359226226806641, -6.302602291107178, -6.31708288192749, -6.3251190185546875, -6.323716640472412, -6.321288585662842, -6.351464748382568, -6.339099407196045, -6.341160774230957, -6.346303462982178, -6.322330951690674, -6.346831321716309, -6.319912910461426, -6.331139087677002, -6.335596561431885, -6.334011077880859, -6.34426212310791, -6.3437910079956055, -6.33732271194458, -6.350791931152344, -6.345781326293945, -6.342225551605225, -6.349462509155273, -6.339644908905029, -6.333470821380615, -6.326721668243408, -6.3034796714782715, -6.325645923614502, -6.338560581207275, -6.344963073730469, -6.327474117279053, -6.3233323097229, -6.3438801765441895, -6.355597019195557, -6.333804607391357, -6.299617290496826, -6.314725399017334, -6.344480037689209, -6.3452534675598145, -6.310678005218506, -6.345223903656006, -6.343061923980713, -6.315347194671631, -6.35017728805542, -6.328805446624756, -6.323355197906494, -6.36219596862793, -6.320147514343262, -6.338705062866211, -6.3389153480529785, -6.327805995941162, -6.358227252960205, -6.344956874847412, -6.347231864929199, -6.3419318199157715, -6.31461763381958, -6.333291530609131, -6.343384265899658, -6.326845645904541, -6.335083484649658, -6.313244342803955, -6.338992595672607, -6.348365306854248, -6.340345859527588, -6.346526622772217, -6.321739196777344, -6.321698188781738, -6.342001914978027, -6.3533034324646, -6.326101779937744, -6.3380608558654785, -6.318594455718994, -6.331702709197998, -6.3312458992004395, -6.317163467407227, -6.340961933135986, -6.341464519500732, -6.300751209259033, -6.332486152648926, -6.345086097717285, -6.333384990692139, -6.313479900360107, -6.331493854522705, -6.324146270751953, -6.34090518951416, -6.328591346740723, -6.31592321395874, -6.3428568840026855, -6.309230327606201, -6.353682041168213, -6.324170112609863, -6.329481601715088, -6.333162307739258, -6.319212913513184, -6.345816135406494, -6.349428653717041, -6.330536365509033, -6.305909633636475, -6.314558506011963, -6.325725555419922, -6.337272644042969, -6.320821285247803, -6.338705539703369, -6.327148914337158, -6.328862190246582, -6.3293328285217285, -6.321600437164307, -6.321071147918701, -6.33521842956543, -6.331735134124756, -6.321882724761963, -6.352514266967773, -6.340750694274902, -6.324814796447754, -6.328598976135254, -6.338319301605225, -6.332318305969238, -6.335658073425293, -6.350371360778809, -6.333874225616455, -6.342212200164795, -6.341762065887451, -6.351595878601074, -6.32961893081665, -6.334595203399658, -6.329176425933838, -6.345607280731201, -6.323365211486816, -6.335745334625244, -6.324775218963623, -6.306382656097412, -6.337683200836182, -6.347832679748535, -6.320102214813232, -6.336557388305664]",BCC,BCC,BCC,Uncertain,Uncertain,BCC,Uncertain
